USAF,WBAN_x,YEAR,MONTH,TEMP,DEWP,WDSP,MAX,MIN,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
916910,99999.0,2019.0,4.0,81.2,76.1,3.05,88.25,75.30000000000001,8.5,99999,FJ,-18.233,-178.8,3.0,"LAKEMBA ISLAND, FJ<br>Elevation: 3.0 m"
916930,99999.0,2019.0,1.0,80.6,74.3,7.6,86.7,75.6,14.0,99999,FJ,-19.05,178.167,33.0,"VUNISEA, FJ<br>Elevation: 33.0 m"
916930,99999.0,2019.0,2.0,81.85,74.95,6.1,88.25,76.75,13.0,99999,FJ,-19.05,178.167,33.0,"VUNISEA, FJ<br>Elevation: 33.0 m"
916930,99999.0,2019.0,3.0,79.6,73.0,7.35,85.75,76.0,15.0,99999,FJ,-19.05,178.167,33.0,"VUNISEA, FJ<br>Elevation: 33.0 m"
916930,99999.0,2019.0,4.0,79.55,74.6,5.449999999999999,86.85,74.65,8.0,99999,FJ,-19.05,178.167,33.0,"VUNISEA, FJ<br>Elevation: 33.0 m"
916970,99999.0,2019.0,1.0,80.3,73.9,4.5,88.2,75.6,11.0,99999,FJ,-19.133,179.75,5.0,"MATUKU AWS, FJ<br>Elevation: 5.0 m"
916970,99999.0,2019.0,2.0,82.8,76.44999999999999,4.85,90.6,77.7,14.5,99999,FJ,-19.133,179.75,5.0,"MATUKU AWS, FJ<br>Elevation: 5.0 m"
916970,99999.0,2019.0,3.0,81.9,74.3,4.9,87.3,77.4,12.0,99999,FJ,-19.133,179.75,5.0,"MATUKU AWS, FJ<br>Elevation: 5.0 m"
916970,99999.0,2019.0,4.0,81.0,75.45,4.3,89.69999999999999,75.9,8.5,99999,FJ,-19.133,179.75,5.0,"MATUKU AWS, FJ<br>Elevation: 5.0 m"
916990,99999.0,2019.0,1.0,79.45,72.65,12.0,83.4,76.9,11.5,99999,FJ,-20.667,-178.717,28.0,"ONO-I-LAU AWS, FJ<br>Elevation: 28.0 m"
916990,99999.0,2019.0,2.0,81.5,77.0,10.1,85.6,78.5,14.5,99999,FJ,-20.667,-178.717,28.0,"ONO-I-LAU AWS, FJ<br>Elevation: 28.0 m"
916990,99999.0,2019.0,3.0,81.9,77.9,6.3,86.5,78.3,2.0,99999,FJ,-20.667,-178.717,28.0,"ONO-I-LAU AWS, FJ<br>Elevation: 28.0 m"
917010,99999.0,2019.0,1.0,84.9,76.2,8.9,91.8,81.5,14.0,99999,KR,-2.767,-171.717,2.0,"KANTON ISLAND, KR<br>Elevation: 2.0 m"
917010,99999.0,2019.0,2.0,83.65,77.25,9.6,89.6,80.30000000000001,14.0,99999,KR,-2.767,-171.717,2.0,"KANTON ISLAND, KR<br>Elevation: 2.0 m"
917530,99999.0,2019.0,1.0,82.2,77.7,4.5,88.5,77.0,16.0,99999,WF,-13.238,-176.199,24.1,"WALLIS, WF<br>Elevation: 24.1 m"
917530,99999.0,2019.0,2.0,82.15,77.5,6.15,88.0,76.9,14.5,99999,WF,-13.238,-176.199,24.1,"WALLIS, WF<br>Elevation: 24.1 m"
917530,99999.0,2019.0,3.0,82.7,76.7,6.0,88.5,77.2,16.0,99999,WF,-13.238,-176.199,24.1,"WALLIS, WF<br>Elevation: 24.1 m"
917530,99999.0,2019.0,4.0,83.75,77.75,5.25,89.1,78.1,8.5,99999,WF,-13.238,-176.199,24.1,"WALLIS, WF<br>Elevation: 24.1 m"
917540,99999.0,2019.0,1.0,82.4,76.7,3.3,89.2,78.3,16.0,99999,WF,-14.317,-178.117,36.0,"FUTUNA ISL/MAOPOOPO, WF<br>Elevation: 36.0 m"
917540,99999.0,2019.0,2.0,82.55,9999.9,3.75,89.4,77.80000000000001,14.5,99999,WF,-14.317,-178.117,36.0,"FUTUNA ISL/MAOPOOPO, WF<br>Elevation: 36.0 m"
917540,99999.0,2019.0,3.0,82.1,9999.9,3.8,88.7,77.5,16.0,99999,WF,-14.317,-178.117,36.0,"FUTUNA ISL/MAOPOOPO, WF<br>Elevation: 36.0 m"
917540,99999.0,2019.0,4.0,82.8,9999.9,3.55,89.15,78.6,8.5,99999,WF,-14.317,-178.117,36.0,"FUTUNA ISL/MAOPOOPO, WF<br>Elevation: 36.0 m"
917590,99999.0,2019.0,1.0,82.8,76.9,5.5,90.0,77.0,16.0,99999,WS,-13.83,-172.008,17.7,"FALEOLO INTL, WS<br>Elevation: 17.7 m"
917590,99999.0,2019.0,2.0,82.44999999999999,77.25,6.7,88.4,77.0,14.5,99999,WS,-13.83,-172.008,17.7,"FALEOLO INTL, WS<br>Elevation: 17.7 m"
917590,99999.0,2019.0,3.0,82.0,76.1,4.7,90.3,75.2,16.0,99999,WS,-13.83,-172.008,17.7,"FALEOLO INTL, WS<br>Elevation: 17.7 m"
917590,99999.0,2019.0,4.0,82.8,76.7,5.5,91.4,76.3,8.5,99999,WS,-13.83,-172.008,17.7,"FALEOLO INTL, WS<br>Elevation: 17.7 m"
917620,99999.0,2019.0,1.0,82.2,76.7,4.2,88.55000000000001,77.6,24.5,99999,WS,-13.8,-171.783,2.0,"APIA/UPOLU ISLAND, WS<br>Elevation: 2.0 m"
917620,99999.0,2019.0,2.0,81.7,76.8,5.7,87.1,77.0,14.0,99999,WS,-13.8,-171.783,2.0,"APIA/UPOLU ISLAND, WS<br>Elevation: 2.0 m"
917620,99999.0,2019.0,3.0,81.65,75.05,5.35,88.4,76.1,12.5,99999,WS,-13.8,-171.783,2.0,"APIA/UPOLU ISLAND, WS<br>Elevation: 2.0 m"
917620,99999.0,2019.0,4.0,81.9,76.6,5.0,89.1,77.9,9.0,99999,WS,-13.8,-171.783,2.0,"APIA/UPOLU ISLAND, WS<br>Elevation: 2.0 m"
917650,61705.0,2019.0,1.0,83.4,76.8,4.4,88.3,78.4,16.0,61705,AQ,-14.331,-170.714,3.7,"TAFUNA/PAGO PAGO INTERNATIONAL AP, AS, AQ<br>Elevation: 3.7 m"
917650,61705.0,2019.0,2.0,83.4,76.35,7.35,88.3,78.19999999999999,14.5,61705,AQ,-14.331,-170.714,3.7,"TAFUNA/PAGO PAGO INTERNATIONAL AP, AS, AQ<br>Elevation: 3.7 m"
917650,61705.0,2019.0,3.0,82.6,76.6,7.7,88.2,77.2,16.0,61705,AQ,-14.331,-170.714,3.7,"TAFUNA/PAGO PAGO INTERNATIONAL AP, AS, AQ<br>Elevation: 3.7 m"
917650,61705.0,2019.0,4.0,84.4,77.25,6.15,89.9,78.6,8.5,61705,AQ,-14.331,-170.714,3.7,"TAFUNA/PAGO PAGO INTERNATIONAL AP, AS, AQ<br>Elevation: 3.7 m"
917720,99999.0,2019.0,1.0,80.8,77.35,4.1,86.0,74.3,8.5,99999,TN,-15.567,-175.617,61.0,"NIUAFOOU, TN<br>Elevation: 61.0 m"
917720,99999.0,2019.0,2.0,80.75,77.4,4.449999999999999,88.35,75.2,15.5,99999,TN,-15.567,-175.617,61.0,"NIUAFOOU, TN<br>Elevation: 61.0 m"
917720,99999.0,2019.0,3.0,80.6,76.2,3.8,87.8,74.3,11.5,99999,TN,-15.567,-175.617,61.0,"NIUAFOOU, TN<br>Elevation: 61.0 m"
917720,99999.0,2019.0,4.0,80.4,76.6,5.1,86.9,75.2,8.0,99999,TN,-15.567,-175.617,61.0,"NIUAFOOU, TN<br>Elevation: 61.0 m"
917760,99999.0,2019.0,1.0,80.8,77.2,2.5,86.4,78.3,12.0,99999,TN,-15.95,-173.767,3.0,"KEPPEL, TN<br>Elevation: 3.0 m"
917760,99999.0,2019.0,2.0,80.6,77.4,5.25,87.6,77.6,15.5,99999,TN,-15.95,-173.767,3.0,"KEPPEL, TN<br>Elevation: 3.0 m"
917760,99999.0,2019.0,3.0,81.3,77.3,2.5,88.2,78.1,4.0,99999,TN,-15.95,-173.767,3.0,"KEPPEL, TN<br>Elevation: 3.0 m"
917760,99999.0,2019.0,4.0,82.4,77.9,5.4,88.3,76.1,11.0,99999,TN,-15.95,-173.767,3.0,"KEPPEL, TN<br>Elevation: 3.0 m"
917790,99999.0,2019.0,1.0,79.30000000000001,75.25,4.8,85.1,74.3,13.5,99999,TN,-18.583,-173.967,70.0,"LUPEPAU'U, TN<br>Elevation: 70.0 m"
917790,99999.0,2019.0,2.0,80.1,75.55,7.1,85.9,73.5,14.5,99999,TN,-18.583,-173.967,70.0,"LUPEPAU'U, TN<br>Elevation: 70.0 m"
917790,99999.0,2019.0,3.0,79.25,74.2,4.800000000000001,85.1,71.9,15.5,99999,TN,-18.583,-173.967,70.0,"LUPEPAU'U, TN<br>Elevation: 70.0 m"
917790,99999.0,2019.0,4.0,80.30000000000001,75.5,4.3,86.1,71.7,8.5,99999,TN,-18.583,-173.967,70.0,"LUPEPAU'U, TN<br>Elevation: 70.0 m"
917840,99999.0,2019.0,1.0,81.5,75.2,6.5,84.9,76.6,16.0,99999,TN,-19.777,-174.341,9.4,"HAAPAI, TN<br>Elevation: 9.4 m"
917840,99999.0,2019.0,2.0,82.35,77.2,8.75,86.45,77.0,14.5,99999,TN,-19.777,-174.341,9.4,"HAAPAI, TN<br>Elevation: 9.4 m"
917840,99999.0,2019.0,3.0,80.8,74.8,7.5,85.8,75.2,16.0,99999,TN,-19.777,-174.341,9.4,"HAAPAI, TN<br>Elevation: 9.4 m"
917840,99999.0,2019.0,4.0,81.6,74.94999999999999,5.7,85.1,76.1,8.5,99999,TN,-19.777,-174.341,9.4,"HAAPAI, TN<br>Elevation: 9.4 m"
917920,487.0,2019.0,1.0,79.5,74.1,6.8,85.1,74.3,16.0,487,FJ,-21.23,-175.15,38.1,"FUA AMOTU TONGA, FJ<br>Elevation: 38.1 m"
917920,487.0,2019.0,2.0,80.85,77.75,7.6,86.9,75.2,14.5,487,FJ,-21.23,-175.15,38.1,"FUA AMOTU TONGA, FJ<br>Elevation: 38.1 m"
917920,487.0,2019.0,3.0,78.8,74.7,6.5,86.0,73.4,16.0,487,FJ,-21.23,-175.15,38.1,"FUA AMOTU TONGA, FJ<br>Elevation: 38.1 m"
917920,487.0,2019.0,4.0,77.85,74.55,4.85,85.3,71.35,8.5,487,FJ,-21.23,-175.15,38.1,"FUA AMOTU TONGA, FJ<br>Elevation: 38.1 m"
918090,99999.0,2019.0,1.0,84.4,77.1,3.6,89.6,80.6,16.0,99999,CW,-10.377,-161.002,1.8,"MANIHIKI (HUMPHREY ISLAND), CW<br>Elevation: 1.8 m"
918090,99999.0,2019.0,2.0,82.8,76.9,5.3,87.8,82.4,23.0,99999,CW,-10.377,-161.002,1.8,"MANIHIKI (HUMPHREY ISLAND), CW<br>Elevation: 1.8 m"
918220,99999.0,2019.0,1.0,79.0,75.3,6.0,84.2,73.0,16.0,99999,NE,-19.067,-169.917,22.0,"ALOFI, NE<br>Elevation: 22.0 m"
918220,99999.0,2019.0,2.0,80.85,76.05000000000001,7.25,86.0,75.2,14.5,99999,NE,-19.067,-169.917,22.0,"ALOFI, NE<br>Elevation: 22.0 m"
918220,99999.0,2019.0,3.0,79.0,74.3,6.5,86.0,71.6,16.0,99999,NE,-19.067,-169.917,22.0,"ALOFI, NE<br>Elevation: 22.0 m"
918220,99999.0,2019.0,4.0,78.69999999999999,74.25,4.95,86.0,71.15,8.5,99999,NE,-19.067,-169.917,22.0,"ALOFI, NE<br>Elevation: 22.0 m"
918430,99999.0,2019.0,1.0,80.2,75.5,7.6,85.6,76.6,16.0,99999,CW,-21.203,-159.806,5.8,"RAROTONGA INTL, CW<br>Elevation: 5.8 m"
918430,99999.0,2019.0,2.0,79.9,75.0,4.8,86.0,75.2,14.5,99999,CW,-21.203,-159.806,5.8,"RAROTONGA INTL, CW<br>Elevation: 5.8 m"
918430,99999.0,2019.0,3.0,80.4,75.3,6.3,86.0,75.2,16.0,99999,CW,-21.203,-159.806,5.8,"RAROTONGA INTL, CW<br>Elevation: 5.8 m"
918430,99999.0,2019.0,4.0,77.8,71.5,5.6,83.65,73.4,8.5,99999,CW,-21.203,-159.806,5.8,"RAROTONGA INTL, CW<br>Elevation: 5.8 m"
918480,99999.0,2019.0,1.0,79.0,74.7,5.9,84.2,75.2,16.0,99999,CW,-21.896,-157.907,14.0,"MANGAIA, CW<br>Elevation: 14.0 m"
918480,99999.0,2019.0,2.0,79.0,73.1,2.7,84.2,75.2,22.0,99999,CW,-21.896,-157.907,14.0,"MANGAIA, CW<br>Elevation: 14.0 m"
918480,99999.0,2019.0,3.0,79.9,74.7,4.4,84.2,77.0,11.0,99999,CW,-21.896,-157.907,14.0,"MANGAIA, CW<br>Elevation: 14.0 m"
919250,99999.0,2019.0,1.0,80.2,71.2,5.8,87.8,73.6,16.0,99999,FP,-9.8,-139.033,53.0,"HIVA-OA, FP<br>Elevation: 53.0 m"
919250,99999.0,2019.0,2.0,81.35,71.2,4.6,90.19999999999999,74.5,14.5,99999,FP,-9.8,-139.033,53.0,"HIVA-OA, FP<br>Elevation: 53.0 m"
919250,99999.0,2019.0,3.0,82.2,72.5,4.8,90.7,75.4,16.0,99999,FP,-9.8,-139.033,53.0,"HIVA-OA, FP<br>Elevation: 53.0 m"
919250,99999.0,2019.0,4.0,81.65,73.7,3.25,89.6,75.2,8.5,99999,FP,-9.8,-139.033,53.0,"HIVA-OA, FP<br>Elevation: 53.0 m"
919290,99999.0,2019.0,1.0,83.8,75.2,10.7,88.5,77.9,16.0,99999,FP,-16.433,-151.75,3.0,"BORA-BORA, FP<br>Elevation: 3.0 m"
919290,99999.0,2019.0,2.0,84.1,75.6,9.850000000000001,88.7,79.4,14.5,99999,FP,-16.433,-151.75,3.0,"BORA-BORA, FP<br>Elevation: 3.0 m"
919290,99999.0,2019.0,3.0,84.3,76.1,6.0,89.2,79.5,16.0,99999,FP,-16.433,-151.75,3.0,"BORA-BORA, FP<br>Elevation: 3.0 m"
919290,99999.0,2019.0,4.0,84.75,76.0,8.25,89.5,80.30000000000001,8.5,99999,FP,-16.433,-151.75,3.0,"BORA-BORA, FP<br>Elevation: 3.0 m"
919380,99999.0,2019.0,1.0,82.4,73.4,8.2,89.6,76.6,16.0,99999,FP,-17.554,-149.607,1.5,"TAHITI FAAA, FP<br>Elevation: 1.5 m"
919380,99999.0,2019.0,2.0,83.2,73.65,7.0,89.6,76.8,14.5,99999,FP,-17.554,-149.607,1.5,"TAHITI FAAA, FP<br>Elevation: 1.5 m"
919380,99999.0,2019.0,3.0,83.3,73.9,4.4,89.6,77.0,16.0,99999,FP,-17.554,-149.607,1.5,"TAHITI FAAA, FP<br>Elevation: 1.5 m"
919380,99999.0,2019.0,4.0,83.5,73.6,4.55,90.3,78.25,8.5,99999,FP,-17.554,-149.607,1.5,"TAHITI FAAA, FP<br>Elevation: 1.5 m"
919430,99999.0,2019.0,1.0,86.05000000000001,74.1,506.8,88.05,82.75,9.5,99999,FP,-14.483,-145.033,3.0,"TAKAROA, FP<br>Elevation: 3.0 m"
919430,99999.0,2019.0,2.0,83.7,76.25,999.9,87.15,80.8,21.5,99999,FP,-14.483,-145.033,3.0,"TAKAROA, FP<br>Elevation: 3.0 m"
919430,99999.0,2019.0,3.0,84.5,75.65,999.9,88.6,81.05,11.5,99999,FP,-14.483,-145.033,3.0,"TAKAROA, FP<br>Elevation: 3.0 m"
919430,99999.0,2019.0,4.0,84.8,75.7,999.9,88.9,81.35,7.5,99999,FP,-14.483,-145.033,3.0,"TAKAROA, FP<br>Elevation: 3.0 m"
919440,99999.0,2019.0,1.0,82.7,74.2,13.4,85.5,79.9,16.0,99999,FP,-18.075,-140.946,3.0,"HAO, FP<br>Elevation: 3.0 m"
919440,99999.0,2019.0,2.0,82.7,74.25,10.6,86.1,79.80000000000001,14.5,99999,FP,-18.075,-140.946,3.0,"HAO, FP<br>Elevation: 3.0 m"
919440,99999.0,2019.0,3.0,82.4,75.4,8.1,86.7,78.8,16.0,99999,FP,-18.075,-140.946,3.0,"HAO, FP<br>Elevation: 3.0 m"
919440,99999.0,2019.0,4.0,82.35,75.15,10.7,86.80000000000001,78.69999999999999,8.5,99999,FP,-18.075,-140.946,3.0,"HAO, FP<br>Elevation: 3.0 m"
919480,99999.0,2019.0,1.0,78.9,71.9,4.2,84.2,73.6,16.0,99999,FP,-23.133,-134.967,89.0,"MANGAREVA, FP<br>Elevation: 89.0 m"
919480,99999.0,2019.0,2.0,78.9,72.4,3.25,83.7,74.0,14.5,99999,FP,-23.133,-134.967,89.0,"MANGAREVA, FP<br>Elevation: 89.0 m"
919480,99999.0,2019.0,3.0,76.6,72.1,6.1,80.8,73.4,16.0,99999,FP,-23.133,-134.967,89.0,"MANGAREVA, FP<br>Elevation: 89.0 m"
919480,99999.0,2019.0,4.0,74.5,67.6,7.449999999999999,78.35,71.15,8.5,99999,FP,-23.133,-134.967,89.0,"MANGAREVA, FP<br>Elevation: 89.0 m"
919540,99999.0,2019.0,1.0,79.5,74.3,9.2,85.1,74.8,16.0,99999,FP,-23.365,-149.524,2.1,"TUBUAI, FP<br>Elevation: 2.1 m"
919540,99999.0,2019.0,2.0,77.85,73.44999999999999,10.4,83.19999999999999,73.5,14.5,99999,FP,-23.365,-149.524,2.1,"TUBUAI, FP<br>Elevation: 2.1 m"
919540,99999.0,2019.0,3.0,78.1,72.2,9.8,82.9,75.0,16.0,99999,FP,-23.365,-149.524,2.1,"TUBUAI, FP<br>Elevation: 2.1 m"
919540,99999.0,2019.0,4.0,77.25,72.15,7.7,82.4,72.25,8.5,99999,FP,-23.365,-149.524,2.1,"TUBUAI, FP<br>Elevation: 2.1 m"
919580,99999.0,2019.0,1.0,75.6,71.0,7.2,79.5,71.4,16.0,99999,FP,-27.617,-144.333,2.0,"RAPA, FP<br>Elevation: 2.0 m"
919580,99999.0,2019.0,2.0,74.3,68.30000000000001,8.45,79.0,70.6,14.5,99999,FP,-27.617,-144.333,2.0,"RAPA, FP<br>Elevation: 2.0 m"
919580,99999.0,2019.0,3.0,73.5,63.3,10.3,76.5,71.1,16.0,99999,FP,-27.617,-144.333,2.0,"RAPA, FP<br>Elevation: 2.0 m"
919580,99999.0,2019.0,4.0,72.4,64.65,7.75,75.35,67.65,8.5,99999,FP,-27.617,-144.333,2.0,"RAPA, FP<br>Elevation: 2.0 m"
920040,,,,,,,,,,99999,PP,-3.584,143.669,5.8,"WEWAK INTL, PP<br>Elevation: 5.8 m"
920140,99999.0,2019.0,4.0,83.9,76.0,5.2,87.8,78.8,1.0,99999,PP,-5.207,145.789,6.1,"MADANG, PP<br>Elevation: 6.1 m"
920350,99999.0,2019.0,1.0,82.3,74.9,7.3,89.6,75.2,16.0,99999,PP,-9.443,147.22,44.5,"PORT MORESBY JACKSONS INTL, PP<br>Elevation: 44.5 m"
920350,99999.0,2019.0,2.0,83.3,73.9,10.3,91.4,75.2,14.5,99999,PP,-9.443,147.22,44.5,"PORT MORESBY JACKSONS INTL, PP<br>Elevation: 44.5 m"
920350,99999.0,2019.0,3.0,80.9,74.7,6.5,89.6,75.2,16.0,99999,PP,-9.443,147.22,44.5,"PORT MORESBY JACKSONS INTL, PP<br>Elevation: 44.5 m"
920350,99999.0,2019.0,4.0,81.19999999999999,74.65,5.6,87.8,74.30000000000001,8.5,99999,PP,-9.443,147.22,44.5,"PORT MORESBY JACKSONS INTL, PP<br>Elevation: 44.5 m"
920440,,,,,,,,,,99999,PP,-2.05,147.417,4.0,"MOMOTE W.O., PP<br>Elevation: 4.0 m"
920470,99999.0,2019.0,1.0,84.8,74.0,8.5,91.4,77.0,16.0,99999,PP,-6.57,146.726,72.8,"NADZAB, PP<br>Elevation: 72.8 m"
920470,99999.0,2019.0,2.0,86.45,72.6,9.3,95.0,76.3,14.5,99999,PP,-6.57,146.726,72.8,"NADZAB, PP<br>Elevation: 72.8 m"
920470,99999.0,2019.0,3.0,83.7,73.2,7.8,89.8,75.2,16.0,99999,PP,-6.57,146.726,72.8,"NADZAB, PP<br>Elevation: 72.8 m"
920470,99999.0,2019.0,4.0,82.35,73.65,7.35,87.8,75.2,8.5,99999,PP,-6.57,146.726,72.8,"NADZAB, PP<br>Elevation: 72.8 m"
920760,99999.0,2019.0,1.0,84.6,75.0,6.0,89.4,77.4,24.0,99999,PP,-2.567,150.817,4.0,"KAVIENG W.O., PP<br>Elevation: 4.0 m"
920760,99999.0,2019.0,3.0,84.4,75.6,5.0,88.2,77.2,18.0,99999,PP,-2.567,150.817,4.0,"KAVIENG W.O., PP<br>Elevation: 4.0 m"
920870,,,,,,,,,,99999,PP,-10.683,152.833,7.0,"MISIMA W.O., PP<br>Elevation: 7.0 m"
930040,99999.0,2019.0,1.0,66.7,61.6,14.1,73.0,61.7,16.0,99999,NZ,-34.433,172.683,216.0,"CAPE REINGA AWS, NZ<br>Elevation: 216.0 m"
930040,99999.0,2019.0,2.0,68.5,64.05,12.75,77.55000000000001,63.85,10.5,99999,NZ,-34.433,172.683,216.0,"CAPE REINGA AWS, NZ<br>Elevation: 216.0 m"
930040,99999.0,2019.0,3.0,67.4,62.3,14.5,74.5,63.3,18.0,99999,NZ,-34.433,172.683,216.0,"CAPE REINGA AWS, NZ<br>Elevation: 216.0 m"
930040,99999.0,2019.0,4.0,61.95,54.1,14.55,68.2,58.5,8.5,99999,NZ,-34.433,172.683,216.0,"CAPE REINGA AWS, NZ<br>Elevation: 216.0 m"
930230,99999.0,2019.0,1.0,68.4,60.9,4.9,77.2,59.2,16.0,99999,NZ,-35.117,174.017,84.0,"PURERUA, NZ<br>Elevation: 84.0 m"
930230,99999.0,2019.0,2.0,68.6,62.0,6.2,75.2,61.5,13.0,99999,NZ,-35.117,174.017,84.0,"PURERUA, NZ<br>Elevation: 84.0 m"
930230,99999.0,2019.0,3.0,67.0,59.7,5.5,73.9,59.5,16.0,99999,NZ,-35.117,174.017,84.0,"PURERUA, NZ<br>Elevation: 84.0 m"
930230,99999.0,2019.0,4.0,60.650000000000006,53.4,5.25,69.55,53.3,8.5,99999,NZ,-35.117,174.017,84.0,"PURERUA, NZ<br>Elevation: 84.0 m"
930690,99999.0,2019.0,1.0,69.7,62.0,12.9,74.7,65.5,16.0,99999,NZ,-35.9,175.1,60.0,"MOKOHINAU AWS, NZ<br>Elevation: 60.0 m"
930690,99999.0,2019.0,2.0,70.1,61.8,12.7,74.3,65.8,13.0,99999,NZ,-35.9,175.1,60.0,"MOKOHINAU AWS, NZ<br>Elevation: 60.0 m"
930690,99999.0,2019.0,3.0,69.1,60.4,11.4,73.0,66.2,16.0,99999,NZ,-35.9,175.1,60.0,"MOKOHINAU AWS, NZ<br>Elevation: 60.0 m"
930690,99999.0,2019.0,4.0,63.35,53.7,12.100000000000001,67.3,60.65,8.5,99999,NZ,-35.9,175.1,60.0,"MOKOHINAU AWS, NZ<br>Elevation: 60.0 m"
931100,99999.0,2019.0,1.0,69.1,62.1,10.2,75.4,63.3,16.0,99999,NZ,-37.0,174.8,7.0,"AUCKLAND AERO AWS, NZ<br>Elevation: 7.0 m"
931100,99999.0,2019.0,2.0,69.9,59.7,7.3,78.6,60.8,13.0,99999,NZ,-37.0,174.8,7.0,"AUCKLAND AERO AWS, NZ<br>Elevation: 7.0 m"
931100,99999.0,2019.0,3.0,68.0,60.5,6.4,76.6,60.4,16.0,99999,NZ,-37.0,174.8,7.0,"AUCKLAND AERO AWS, NZ<br>Elevation: 7.0 m"
931100,99999.0,2019.0,4.0,61.099999999999994,53.35,6.6,67.9,52.099999999999994,8.5,99999,NZ,-37.0,174.8,7.0,"AUCKLAND AERO AWS, NZ<br>Elevation: 7.0 m"
931120,,,,,,,,,,99999,NZ,-36.788,174.63,30.5,"WHENUAPAI, NZ<br>Elevation: 30.5 m"
931190,99999.0,2019.0,1.0,69.3,62.0,10.2,75.2,64.4,16.0,99999,NZ,-37.008,174.792,7.0,"AUCKLAND INTL, NZ<br>Elevation: 7.0 m"
931190,99999.0,2019.0,2.0,69.45,59.7,7.699999999999999,78.8,62.6,14.5,99999,NZ,-37.008,174.792,7.0,"AUCKLAND INTL, NZ<br>Elevation: 7.0 m"
931190,99999.0,2019.0,3.0,67.8,60.6,6.3,75.2,62.6,16.0,99999,NZ,-37.008,174.792,7.0,"AUCKLAND INTL, NZ<br>Elevation: 7.0 m"
931190,99999.0,2019.0,4.0,61.3,53.2,6.4,68.0,52.7,8.5,99999,NZ,-37.008,174.792,7.0,"AUCKLAND INTL, NZ<br>Elevation: 7.0 m"
931860,99999.0,2019.0,1.0,71.5,58.8,8.9,80.4,61.7,16.0,99999,NZ,-37.672,176.196,4.0,"TAURANGA, NZ<br>Elevation: 4.0 m"
931860,99999.0,2019.0,2.0,70.1,55.7,6.5,77.5,59.2,13.0,99999,NZ,-37.672,176.196,4.0,"TAURANGA, NZ<br>Elevation: 4.0 m"
931860,99999.0,2019.0,3.0,67.0,58.4,5.1,74.8,58.1,16.0,99999,NZ,-37.672,176.196,4.0,"TAURANGA, NZ<br>Elevation: 4.0 m"
931860,99999.0,2019.0,4.0,59.75,47.95,6.199999999999999,69.69999999999999,49.65,8.5,99999,NZ,-37.672,176.196,4.0,"TAURANGA, NZ<br>Elevation: 4.0 m"
931960,99999.0,2019.0,1.0,68.5,61.8,11.6,75.2,61.5,16.0,99999,NZ,-37.55,178.3,46.0,"HICKS BAY AWS, NZ<br>Elevation: 46.0 m"
931960,99999.0,2019.0,2.0,67.1,60.9,13.1,74.3,60.1,13.0,99999,NZ,-37.55,178.3,46.0,"HICKS BAY AWS, NZ<br>Elevation: 46.0 m"
931960,99999.0,2019.0,3.0,65.8,60.0,10.6,73.6,60.8,16.0,99999,NZ,-37.55,178.3,46.0,"HICKS BAY AWS, NZ<br>Elevation: 46.0 m"
931960,99999.0,2019.0,4.0,60.0,50.8,12.3,69.19999999999999,52.0,8.5,99999,NZ,-37.55,178.3,46.0,"HICKS BAY AWS, NZ<br>Elevation: 46.0 m"
932450,99999.0,2019.0,1.0,66.3,57.8,7.7,75.7,57.0,16.0,99999,NZ,-38.733,176.067,401.0,"TAUPO AWS, NZ<br>Elevation: 401.0 m"
932450,99999.0,2019.0,2.0,64.2,52.8,6.2,74.7,50.7,13.0,99999,NZ,-38.733,176.067,401.0,"TAUPO AWS, NZ<br>Elevation: 401.0 m"
932450,99999.0,2019.0,3.0,63.0,55.4,5.1,72.9,54.0,16.0,99999,NZ,-38.733,176.067,401.0,"TAUPO AWS, NZ<br>Elevation: 401.0 m"
932450,99999.0,2019.0,4.0,49.5,44.55,5.65,62.8,36.25,8.5,99999,NZ,-38.733,176.067,401.0,"TAUPO AWS, NZ<br>Elevation: 401.0 m"
932920,99999.0,2019.0,1.0,70.8,60.8,5.1,80.1,57.7,16.0,99999,NZ,-38.663,177.978,4.6,"GISBORNE, NZ<br>Elevation: 4.6 m"
932920,99999.0,2019.0,2.0,66.0,57.6,5.9,77.9,56.1,13.0,99999,NZ,-38.663,177.978,4.6,"GISBORNE, NZ<br>Elevation: 4.6 m"
932920,99999.0,2019.0,3.0,64.4,58.5,4.5,72.5,55.9,16.0,99999,NZ,-38.663,177.978,4.6,"GISBORNE, NZ<br>Elevation: 4.6 m"
932920,99999.0,2019.0,4.0,56.3,51.0,5.9,65.19999999999999,48.6,8.5,99999,NZ,-38.663,177.978,4.6,"GISBORNE, NZ<br>Elevation: 4.6 m"
933090,99999.0,2019.0,1.0,65.9,60.8,11.1,73.2,59.2,16.0,99999,NZ,-39.017,174.183,32.0,"NEW PLYMOUTH AWS, NZ<br>Elevation: 32.0 m"
933090,99999.0,2019.0,2.0,66.0,56.4,8.8,75.0,54.1,13.0,99999,NZ,-39.017,174.183,32.0,"NEW PLYMOUTH AWS, NZ<br>Elevation: 32.0 m"
933090,99999.0,2019.0,3.0,65.9,60.5,7.6,72.5,54.9,16.0,99999,NZ,-39.017,174.183,32.0,"NEW PLYMOUTH AWS, NZ<br>Elevation: 32.0 m"
