USAF,WBAN_x,YEARMODA,TEMP,DEWP,WDSP,MAX,MIN,YEAR,MONTH,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
722332,54953.0,2016-12-31,20.1,15.8,3.7,23.9,16.7,2016.0,12.0,31.0,54953,US,45.469,-89.806,452.9,"TOMAHAWK REGIONAL AIRPORT, WI, US<br>Elevation: 452.9 m"
722332,54953.0,2017-12-31,-11.1,-17.7,3.6,-4.0,-19.3,2017.0,12.0,31.0,54953,US,45.469,-89.806,452.9,"TOMAHAWK REGIONAL AIRPORT, WI, US<br>Elevation: 452.9 m"
722332,54953.0,2018-12-31,23.8,20.3,2.0,28.4,18.5,2018.0,12.0,31.0,54953,US,45.469,-89.806,452.9,"TOMAHAWK REGIONAL AIRPORT, WI, US<br>Elevation: 452.9 m"
722354,13927.0,2010-12-31,65.7,62.0,10.2,71.1,62.1,2010.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2011-12-31,53.5,42.3,3.2,73.0,35.6,2011.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2012-12-31,44.9,33.6,4.8,59.0,35.1,2012.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2013-12-31,38.6,30.8,3.7,45.0,33.8,2013.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2014-12-31,39.5,28.2,5.9,48.9,30.9,2014.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2015-12-31,48.1,37.8,6.4,54.0,42.1,2015.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2016-12-31,49.2,38.3,7.0,60.1,44.1,2016.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2017-12-31,36.4,30.8,6.0,44.1,27.0,2017.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722354,13927.0,2018-12-31,65.4,64.2,10.6,75.0,54.0,2018.0,12.0,31.0,13927,US,32.337,-90.221,104.2,"HAWKINS FIELD AIRPORT, MS, US<br>Elevation: 104.2 m"
722427,12975.0,2010-12-31,69.7,66.3,7.0,75.9,64.4,2010.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2011-12-31,64.6,62.4,2.6,75.2,57.2,2011.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2012-12-31,55.7,51.9,8.0,66.9,46.9,2012.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2013-12-31,45.6,32.1,5.2,51.1,42.1,2013.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2014-12-31,44.5,35.9,11.0,50.0,41.0,2014.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2015-12-31,54.5,41.8,9.3,57.0,52.0,2015.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2016-12-31,63.1,56.6,4.0,72.0,54.0,2016.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2017-12-31,50.0,48.0,8.8,55.9,46.4,2017.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722427,12975.0,2018-12-31,51.0,49.0,3.1,57.0,46.4,2018.0,12.0,31.0,12975,US,29.519,-95.242,13.4,"CLOVER FIELD AIRPORT, TX, US<br>Elevation: 13.4 m"
722329,12936.0,2010-12-31,69.4,66.9,11.9,77.0,66.2,2010.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2011-12-31,61.7,59.8,3.6,77.0,51.8,2011.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2012-12-31,50.3,39.6,7.4,64.4,39.2,2012.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2013-12-31,46.2,39.7,7.3,51.8,42.8,2013.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2014-12-31,45.2,38.0,8.7,53.6,39.2,2014.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2015-12-31,56.0,48.5,10.6,57.2,51.8,2015.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2016-12-31,58.1,49.2,6.7,71.1,50.0,2016.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2017-12-31,51.0,47.4,9.1,60.8,39.9,2017.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722329,12936.0,2018-12-31,70.6,69.2,10.9,75.9,64.0,2018.0,12.0,31.0,12936,US,29.717,-91.333,2.7,"HARRY P WILLIAMS MEMO ARPT, LA, US<br>Elevation: 2.7 m"
722261,360.0,2010-12-31,63.7,55.2,4.1,77.0,53.6,2010.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2011-12-31,61.6,53.6,1.6,78.8,48.2,2011.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2012-12-31,59.5,49.7,4.7,71.6,46.4,2012.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2013-12-31,63.0,56.0,6.8,71.6,55.4,2013.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2014-12-31,67.0,65.7,6.1,71.6,62.6,2014.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2015-12-31,72.9,69.1,3.5,82.4,64.4,2015.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2016-12-31,53.5,38.1,4.3,73.4,39.2,2016.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2017-12-31,54.5,47.4,3.0,71.6,41.0,2017.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722261,360.0,2018-12-31,70.3,64.3,3.6,80.6,60.8,2018.0,12.0,31.0,360,US,27.267,-80.85,10.1,"OKEECHOBEE COUNTY AIRPORT, FL, US<br>Elevation: 10.1 m"
722239,53861.0,2010-12-31,61.3,49.9,4.1,75.0,48.0,2010.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2011-12-31,60.6,51.6,1.6,72.0,51.1,2011.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2012-12-31,42.1,34.3,0.3,62.1,28.9,2012.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2013-12-31,47.8,43.2,3.0,51.1,45.0,2013.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2014-12-31,45.0,41.8,4.2,51.1,39.9,2014.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2015-12-31,62.3,60.2,3.7,66.0,57.0,2015.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2016-12-31,43.1,33.8,1.3,55.9,30.9,2016.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2017-12-31,43.5,41.4,2.7,47.7,39.2,2017.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722239,53861.0,2018-12-31,68.5,66.4,4.8,75.2,64.4,2018.0,12.0,31.0,53861,US,31.356,-85.751,74.4,"LOWE ARMY HELIPORT (FORT RUCKER), AL, US<br>Elevation: 74.4 m"
722223,13899.0,2010-12-31,60.7,58.9,10.6,64.0,57.9,2010.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2011-12-31,61.8,58.1,4.5,69.1,57.0,2011.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2012-12-31,47.6,37.9,4.0,62.1,37.0,2012.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2013-12-31,48.7,42.7,7.0,54.0,45.0,2013.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2014-12-31,44.8,40.5,7.1,51.1,39.9,2014.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2015-12-31,59.8,58.1,8.2,63.0,55.9,2015.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2016-12-31,52.4,40.8,4.5,61.0,43.0,2016.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2017-12-31,49.7,43.8,7.9,55.9,42.1,2017.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722223,13899.0,2018-12-31,68.8,66.7,9.7,72.0,66.0,2018.0,12.0,31.0,13899,US,30.478,-87.187,34.1,"PENSACOLA REGIONAL AIRPORT, FL, US<br>Elevation: 34.1 m"
722159,12980.0,2010-12-31,73.3,64.4,8.7,85.8,65.8,2010.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2011-12-31,69.2,62.4,6.4,82.4,62.6,2011.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2012-12-31,69.9,57.3,9.0,80.2,64.2,2012.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2013-12-31,43.2,40.7,7.5,45.5,40.6,2013.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2014-12-31,53.6,51.0,10.5,64.2,43.0,2014.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2015-12-31,52.9,51.0,7.9,54.5,50.9,2015.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2016-12-31,63.4,57.6,2.1,75.7,57.6,2016.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2017-12-31,58.1,56.4,5.2,61.0,52.2,2017.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722159,12980.0,2018-12-31,51.1,43.7,4.3,62.6,46.6,2018.0,12.0,31.0,12980,US,26.178,-97.973,21.3,"MID VALLEY AIRPORT, TX, US<br>Elevation: 21.3 m"
722126,4879.0,2010-12-31,48.9,46.2,11.4,55.4,44.6,2010.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2011-12-31,36.7,34.8,8.9,45.5,29.8,2011.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2012-12-31,31.6,24.4,10.7,36.5,28.4,2012.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2013-12-31,10.2,4.7,5.9,14.0,1.4,2013.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2014-12-31,12.4,-1.8,9.8,19.0,5.4,2014.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2015-12-31,28.0,21.6,9.3,30.6,24.4,2015.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2016-12-31,36.0,26.0,13.9,41.7,29.3,2016.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2017-12-31,3.9,-4.0,6.1,15.3,-1.7,2017.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722126,4879.0,2018-12-31,34.9,32.0,6.0,40.1,30.2,2018.0,12.0,31.0,4879,US,41.54,-87.532,187.8,"LANSING MUNICIPAL AP, IL, US<br>Elevation: 187.8 m"
722113,53979.0,2010-12-31,67.2,54.5,7.2,70.7,60.8,2010.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2011-12-31,54.4,44.8,3.0,73.4,41.0,2011.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2012-12-31,50.8,46.9,4.1,64.4,46.4,2012.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2013-12-31,39.1,28.6,1.7,47.3,35.4,2013.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2014-12-31,40.8,33.1,7.5,44.6,39.2,2014.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2015-12-31,46.5,39.9,5.6,53.6,39.4,2015.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2016-12-31,55.5,46.3,4.3,70.9,49.8,2016.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2017-12-31,41.7,40.4,7.3,49.1,31.5,2017.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722113,53979.0,2018-12-31,44.8,40.4,3.5,59.5,39.6,2018.0,12.0,31.0,53979,US,30.169,-96.98,147.8,"GIDDINGS-LEE COUNTY AIRPORT, TX, US<br>Elevation: 147.8 m"
722065,93837.0,2010-12-31,58.3,52.4,3.7,73.0,48.9,2010.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2011-12-31,65.8,52.1,6.2,78.1,55.0,2011.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2012-12-31,51.1,39.2,6.3,66.0,43.0,2012.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2013-12-31,59.3,46.4,4.7,66.9,50.0,2013.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2014-12-31,57.7,49.5,13.0,64.0,53.6,2014.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2015-12-31,77.6,69.9,6.4,86.0,72.0,2015.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2016-12-31,49.6,36.5,3.1,66.0,37.0,2016.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2017-12-31,49.2,40.2,4.5,60.1,42.1,2017.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722065,93837.0,2018-12-31,70.9,66.8,5.9,80.1,62.1,2018.0,12.0,31.0,93837,US,30.233,-81.667,6.1,"JACKSONVILLE NAS, FL, US<br>Elevation: 6.1 m"
722026,12826.0,2010-12-31,69.5,59.5,7.9,75.9,62.2,2010.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2011-12-31,65.9,58.9,1.7,79.5,56.3,2011.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2012-12-31,68.7,56.8,10.8,74.3,65.8,2012.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2013-12-31,71.3,67.9,9.1,76.8,65.8,2013.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2014-12-31,72.5,68.2,2.9,82.2,66.0,2014.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2015-12-31,79.0,72.5,6.6,84.4,75.9,2015.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2016-12-31,62.8,53.0,6.6,76.6,51.4,2016.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2017-12-31,61.3,57.7,3.6,70.9,54.1,2017.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
722026,12826.0,2018-12-31,75.8,67.6,8.1,82.4,71.1,2018.0,12.0,31.0,12826,US,25.483,-80.383,1.5,"HOMESTEAD AFB AIRPORT, FL, US<br>Elevation: 1.5 m"
720646,228.0,2010-12-31,46.3,40.4,5.7,50.0,37.4,2010.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2011-12-31,51.9,43.1,6.0,59.0,42.8,2011.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2012-12-31,44.0,32.8,4.4,53.6,35.6,2012.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2013-12-31,46.7,41.6,4.1,57.2,35.6,2013.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2014-12-31,48.6,14.0,15.4,57.2,44.6,2014.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2015-12-31,47.2,35.0,12.2,51.8,44.6,2015.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2016-12-31,49.6,40.3,8.3,55.4,41.0,2016.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2017-12-31,48.4,43.5,3.0,57.2,39.2,2017.0,12.0,31.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720646,228.0,2018-12-28,52.5,25.5,12.5,55.4,50.0,2018.0,12.0,28.0,228,US,37.513,-122.501,20.1,"HALF MOON BAY AIRPORT, CA, US<br>Elevation: 20.1 m"
720632,218.0,2010-08-31,81.2,67.9,3.0,91.4,62.6,2010.0,8.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2011-12-31,57.8,48.3,5.0,71.6,46.4,2011.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2012-12-31,39.3,32.5,0.8,60.8,26.6,2012.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2013-12-31,51.9,44.4,3.8,57.2,50.0,2013.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2014-12-31,43.8,37.3,5.1,51.8,35.6,2014.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2015-12-31,70.5,69.8,1.0,75.2,68.0,2015.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2016-12-31,38.8,31.5,0.9,55.4,30.2,2016.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2017-12-31,38.4,31.1,2.9,44.6,32.0,2017.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720632,218.0,2018-12-31,61.4,61.2,0.7,69.8,57.2,2018.0,12.0,31.0,218,US,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC, US<br>Elevation: 17.1 m"
720543,167.0,2010-08-31,80.1,58.7,3.2,91.4,69.8,2010.0,8.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2011-12-31,39.7,36.4,6.4,44.6,35.6,2011.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2012-12-31,29.1,22.0,7.5,33.8,23.0,2012.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2013-12-31,17.8,10.0,6.8,21.2,14.0,2013.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2014-12-31,16.9,3.6,7.4,21.2,12.2,2014.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2015-12-31,31.2,23.8,7.4,32.0,30.2,2015.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2016-12-31,35.8,23.1,9.8,44.6,26.6,2016.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2017-12-30,14.5,7.8,6.4,17.6,12.2,2017.0,12.0,30.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720543,167.0,2018-12-31,34.5,32.8,2.9,42.8,30.2,2018.0,12.0,31.0,167,US,41.3,-85.067,268.2,"DE KALB COUNTY AIRPORT, IN, US<br>Elevation: 268.2 m"
720320,53981.0,2010-12-31,59.4,43.7,10.6,64.4,50.0,2010.0,12.0,31.0,53981,US,32.354,-97.434,260.3,"CLEBURNE MUNICIPAL AIRPORT, TX, US<br>Elevation: 260.3 m"
720320,53981.0,2011-12-31,52.5,35.1,5.8,75.2,37.4,2011.0,12.0,31.0,53981,US,32.354,-97.434,260.3,"CLEBURNE MUNICIPAL AIRPORT, TX, US<br>Elevation: 260.3 m"
720320,53981.0,2012-12-31,42.2,36.6,7.6,50.0,37.4,2012.0,12.0,31.0,53981,US,32.354,-97.434,260.3,"CLEBURNE MUNICIPAL AIRPORT, TX, US<br>Elevation: 260.3 m"
